Anchor/Range;Anchor/Range;Anchor/Range;Anchor/Range;Estimated;Timestamp
P6[6.70,18.03,0.00]=2.72;P5[13.00,24.00,0.00]=5.93;P9[13.00,16.50,0.00]=9.84;P7[2.90,24.00,0.00]=6.45;[8.28,20.33,0.61];19:21:16.427
P6[6.70,18.03,0.00]=2.73;P5[13.00,24.00,0.00]=5.94;P9[13.00,16.50,0.00]=9.58;P7[2.90,24.00,0.00]=6.44;[8.27,20.32,0.61];19:21:16.526
P6[6.70,18.03,0.00]=2.71;P5[13.00,24.00,0.00]=5.96;P9[13.00,16.50,0.00]=6.94;P7[2.90,24.00,0.00]=6.38;[8.26,20.32,0.59];19:21:16.623
P6[6.70,18.03,0.00]=2.73;P5[13.00,24.00,0.00]=5.87;P9[13.00,16.50,0.00]=6.90;P7[2.90,24.00,0.00]=6.49;[8.28,20.32,0.55];19:21:16.723
P6[6.70,18.03,0.00]=2.73;P5[13.00,24.00,0.00]=5.95;P9[13.00,16.50,0.00]=6.90;P7[2.90,24.00,0.00]=6.41;[8.27,20.32,0.56];19:21:16.823
P6[6.70,18.03,0.00]=2.72;P5[13.00,24.00,0.00]=5.92;P9[13.00,16.50,0.00]=8.80;P7[2.90,24.00,0.00]=6.49;[8.28,20.31,0.56];19:21:16.924
P6[6.70,18.03,0.00]=2.74;P5[13.00,24.00,0.00]=5.92;P9[13.00,16.50,0.00]=6.89;P7[2.90,24.00,0.00]=6.47;[8.28,20.30,0.57];19:21:17.023
P6[6.70,18.03,0.00]=2.70;P5[13.00,24.00,0.00]=5.89;P9[13.00,16.50,0.00]=9.80;P7[2.90,24.00,0.00]=6.49;[8.29,20.30,0.53];19:21:17.127
P6[6.70,18.03,0.00]=2.70;P5[13.00,24.00,0.00]=5.87;P9[13.00,16.50,0.00]=9.60;P7[2.90,24.00,0.00]=6.52;[8.31,20.29,0.48];19:21:17.227
P6[6.70,18.03,0.00]=2.74;P5[13.00,24.00,0.00]=5.93;P9[13.00,16.50,0.00]=9.65;P7[2.90,24.00,0.00]=6.42;[8.29,20.30,0.51];19:21:17.326
P6[6.70,18.03,0.00]=2.71;P5[13.00,24.00,0.00]=5.93;P9[13.00,16.50,0.00]=9.82;P7[2.90,24.00,0.00]=6.47;[8.29,20.29,0.52];19:21:17.427
P6[6.70,18.03,0.00]=2.74;P5[13.00,24.00,0.00]=5.92;P9[13.00,16.50,0.00]=9.92;P7[2.90,24.00,0.00]=6.46;[8.29,20.30,0.54];19:21:17.527
P6[6.70,18.03,0.00]=2.69;P5[13.00,24.00,0.00]=5.93;P9[13.00,16.50,0.00]=8.15;P7[2.90,24.00,0.00]=6.48;[8.29,20.29,0.53];19:21:17.625
P6[6.70,18.03,0.00]=2.70;P5[13.00,24.00,0.00]=5.97;P9[13.00,16.50,0.00]=8.12;P7[2.90,24.00,0.00]=6.43;[8.28,20.29,0.54];19:21:17.724
P6[6.70,18.03,0.00]=2.70;P5[13.00,24.00,0.00]=5.92;P7[2.90,24.00,0.00]=6.48;null;[8.28,20.28,0.53];19:21:17.820
P6[6.70,18.03,0.00]=2.71;P5[13.00,24.00,0.00]=5.94;P9[13.00,16.50,0.00]=7.64;P7[2.90,24.00,0.00]=6.41;[8.27,20.29,0.53];19:21:17.925
P6[6.70,18.03,0.00]=2.67;P5[13.00,24.00,0.00]=5.98;P9[13.00,16.50,0.00]=9.40;P7[2.90,24.00,0.00]=6.44;[8.26,20.28,0.54];19:21:18.026
P6[6.70,18.03,0.00]=2.67;P5[13.00,24.00,0.00]=5.99;P9[13.00,16.50,0.00]=9.52;P7[2.90,24.00,0.00]=6.39;[8.25,20.28,0.54];19:21:18.127
P6[6.70,18.03,0.00]=2.72;P5[13.00,24.00,0.00]=5.97;P9[13.00,16.50,0.00]=8.97;P7[2.90,24.00,0.00]=6.44;[8.25,20.29,0.57];19:21:18.224
P6[6.70,18.03,0.00]=2.71;P5[13.00,24.00,0.00]=5.94;P9[13.00,16.50,0.00]=9.71;P7[2.90,24.00,0.00]=6.41;[8.25,20.29,0.56];19:21:18.327
P6[6.70,18.03,0.00]=2.74;P5[13.00,24.00,0.00]=5.94;P9[13.00,16.50,0.00]=9.32;P7[2.90,24.00,0.00]=6.45;[8.25,20.30,0.58];19:21:18.427
P6[6.70,18.03,0.00]=2.74;P5[13.00,24.00,0.00]=5.92;P9[13.00,16.50,0.00]=8.73;P7[2.90,24.00,0.00]=6.38;[8.25,20.31,0.56];19:21:18.524
P6[6.70,18.03,0.00]=2.73;P5[13.00,24.00,0.00]=5.93;P9[13.00,16.50,0.00]=8.31;P7[2.90,24.00,0.00]=6.47;[8.26,20.31,0.57];19:21:18.625
P6[6.70,18.03,0.00]=2.69;P5[13.00,24.00,0.00]=5.91;P9[13.00,16.50,0.00]=8.86;P7[2.90,24.00,0.00]=6.44;[8.26,20.30,0.52];19:21:18.725
P6[6.70,18.03,0.00]=2.68;P5[13.00,24.00,0.00]=5.96;P9[13.00,16.50,0.00]=8.83;P7[2.90,24.00,0.00]=6.44;[8.26,20.30,0.53];19:21:18.824
P6[6.70,18.03,0.00]=2.68;P5[13.00,24.00,0.00]=5.92;P9[13.00,16.50,0.00]=8.80;P7[2.90,24.00,0.00]=6.47;[8.27,20.29,0.49];19:21:18.925
P6[6.70,18.03,0.00]=2.70;P5[13.00,24.00,0.00]=5.92;P9[13.00,16.50,0.00]=7.94;P7[2.90,24.00,0.00]=6.44;[8.27,20.29,0.48];19:21:19.025
P6[6.70,18.03,0.00]=2.68;P9[13.00,16.50,0.00]=8.94;P7[2.90,24.00,0.00]=6.49;null;[7.25,19.64,0.58];19:21:19.119
P6[6.70,18.03,0.00]=2.68;P7[2.90,24.00,0.00]=6.38;P9[13.00,16.50,0.00]=7.93;P5[13.00,24.00,0.00]=5.88;[7.50,19.80,0.22];19:21:19.225
P6[6.70,18.03,0.00]=2.65;P7[2.90,24.00,0.00]=6.44;P9[13.00,16.50,0.00]=7.86;P5[13.00,24.00,0.00]=5.83;[7.71,19.92,-0.02];19:21:19.325
P6[6.70,18.03,0.00]=2.68;P9[13.00,16.50,0.00]=8.08;P7[2.90,24.00,0.00]=6.44;null;[7.18,19.60,0.58];19:21:19.420
P6[6.70,18.03,0.00]=2.68;P7[2.90,24.00,0.00]=6.36;P9[13.00,16.50,0.00]=9.00;P5[13.00,24.00,0.00]=5.96;[7.43,19.78,0.32];19:21:19.524
P6[6.70,18.03,0.00]=2.65;P7[2.90,24.00,0.00]=6.41;P9[13.00,16.50,0.00]=10.61;P5[13.00,24.00,0.00]=5.91;[7.64,19.89,0.02];19:21:19.627
P6[6.70,18.03,0.00]=2.67;P7[2.90,24.00,0.00]=6.38;P5[13.00,24.00,0.00]=5.91;null;[7.79,19.99,-0.21];19:21:19.721
P6[6.70,18.03,0.00]=2.65;P9[13.00,16.50,0.00]=9.12;P7[2.90,24.00,0.00]=6.38;P5[13.00,24.00,0.00]=5.90;[7.91,20.06,-0.37];19:21:19.828
P6[6.70,18.03,0.00]=2.68;P9[13.00,16.50,0.00]=8.88;P7[2.90,24.00,0.00]=6.44;P5[13.00,24.00,0.00]=5.89;[8.00,20.10,-0.50];19:21:19.925
P6[6.70,18.03,0.00]=2.69;P9[13.00,16.50,0.00]=9.95;P5[13.00,24.00,0.00]=5.95;P7[2.90,24.00,0.00]=6.37;[8.05,20.16,-0.27];19:21:20.027
P6[6.70,18.03,0.00]=2.65;P9[13.00,16.50,0.00]=9.98;P5[13.00,24.00,0.00]=5.91;P7[2.90,24.00,0.00]=6.32;[8.09,20.20,0.00];19:21:20.128
P6[6.70,18.03,0.00]=2.69;P5[13.00,24.00,0.00]=5.96;P7[2.90,24.00,0.00]=6.39;null;[8.12,20.23,0.13];19:21:20.220
P6[6.70,18.03,0.00]=2.66;P9[13.00,16.50,0.00]=7.95;P5[13.00,24.00,0.00]=5.88;P7[2.90,24.00,0.00]=6.38;[8.16,20.24,0.30];19:21:20.325
P6[6.70,18.03,0.00]=2.63;P9[13.00,16.50,0.00]=7.81;P5[13.00,24.00,0.00]=5.88;P7[2.90,24.00,0.00]=6.33;[8.18,20.25,0.40];19:21:20.425
P6[6.70,18.03,0.00]=2.68;P5[13.00,24.00,0.00]=5.91;P9[13.00,16.50,0.00]=8.85;P7[2.90,24.00,0.00]=6.39;[8.19,20.27,0.37];19:21:20.524
P6[6.70,18.03,0.00]=2.67;P5[13.00,24.00,0.00]=5.93;P9[13.00,16.50,0.00]=9.87;P7[2.90,24.00,0.00]=6.49;[8.22,20.27,0.38];19:21:20.627
P6[6.70,18.03,0.00]=2.68;P5[13.00,24.00,0.00]=5.95;P7[2.90,24.00,0.00]=6.48;null;[8.24,20.26,0.41];19:21:20.720
P6[6.70,18.03,0.00]=2.65;P5[13.00,24.00,0.00]=5.95;P7[2.90,24.00,0.00]=6.46;null;[8.24,20.26,0.40];19:21:20.820
P6[6.70,18.03,0.00]=2.68;P5[13.00,24.00,0.00]=5.91;P7[2.90,24.00,0.00]=6.44;null;[8.25,20.27,0.38];19:21:20.920
P6[6.70,18.03,0.00]=2.68;P5[13.00,24.00,0.00]=5.94;P7[2.90,24.00,0.00]=6.46;null;[8.26,20.27,0.39];19:21:21.020
P6[6.70,18.03,0.00]=2.66;P5[13.00,24.00,0.00]=5.95;P7[2.90,24.00,0.00]=6.39;null;[8.25,20.28,0.38];19:21:21.120
P6[6.70,18.03,0.00]=2.65;P5[13.00,24.00,0.00]=5.96;P9[13.00,16.50,0.00]=10.25;P7[2.90,24.00,0.00]=6.49;[8.26,20.26,0.40];19:21:21.228
P6[6.70,18.03,0.00]=2.68;P5[13.00,24.00,0.00]=5.94;P9[13.00,16.50,0.00]=9.88;P7[2.90,24.00,0.00]=6.41;[8.25,20.27,0.41];19:21:21.327
P6[6.70,18.03,0.00]=2.71;P5[13.00,24.00,0.00]=5.96;P7[2.90,24.00,0.00]=6.39;null;[8.24,20.29,0.45];19:21:21.420
P6[6.70,18.03,0.00]=2.65;P5[13.00,24.00,0.00]=5.90;P9[13.00,16.50,0.00]=8.12;P7[2.90,24.00,0.00]=6.40;[8.25,20.28,0.55];19:21:21.525
P6[6.70,18.03,0.00]=2.68;P5[13.00,24.00,0.00]=5.96;P9[13.00,16.50,0.00]=9.30;P7[2.90,24.00,0.00]=6.45;[8.25,20.28,0.55];19:21:21.627
P6[6.70,18.03,0.00]=2.69;P5[13.00,24.00,0.00]=5.91;P7[2.90,24.00,0.00]=6.45;null;[8.26,20.28,0.51];19:21:21.720
P6[6.70,18.03,0.00]=2.71;P5[13.00,24.00,0.00]=5.93;P9[13.00,16.50,0.00]=8.18;P7[2.90,24.00,0.00]=6.49;[8.27,20.28,0.52];19:21:21.825
P6[6.70,18.03,0.00]=2.66;P5[13.00,24.00,0.00]=5.92;P9[13.00,16.50,0.00]=9.19;P7[2.90,24.00,0.00]=6.49;[8.28,20.27,0.46];19:21:21.928
P6[6.70,18.03,0.00]=2.68;P5[13.00,24.00,0.00]=5.95;P9[13.00,16.50,0.00]=8.05;P7[2.90,24.00,0.00]=6.42;[8.27,20.27,0.46];19:21:22.025
P6[6.70,18.03,0.00]=2.68;P5[13.00,24.00,0.00]=5.95;P7[2.90,24.00,0.00]=6.45;null;[8.27,20.27,0.47];19:21:22.120
P6[6.70,18.03,0.00]=2.67;P5[13.00,24.00,0.00]=5.94;P7[2.90,24.00,0.00]=6.48;null;[8.27,20.27,0.46];19:21:22.221
P6[6.70,18.03,0.00]=2.69;P5[13.00,24.00,0.00]=5.91;P9[13.00,16.50,0.00]=6.90;P7[2.90,24.00,0.00]=6.43;[8.27,20.28,0.43];19:21:22.324
P6[6.70,18.03,0.00]=2.72;P5[13.00,24.00,0.00]=5.91;P9[13.00,16.50,0.00]=8.10;P7[2.90,24.00,0.00]=6.43;[8.27,20.29,0.44];19:21:22.425
P6[6.70,18.03,0.00]=2.70;P5[13.00,24.00,0.00]=5.93;P9[13.00,16.50,0.00]=6.96;P7[2.90,24.00,0.00]=6.47;[8.28,20.29,0.45];19:21:22.524
P6[6.70,18.03,0.00]=2.73;P5[13.00,24.00,0.00]=5.95;P9[13.00,16.50,0.00]=6.84;P7[2.90,24.00,0.00]=6.44;[8.27,20.29,0.50];19:21:22.624
P6[6.70,18.03,0.00]=2.72;P5[13.00,24.00,0.00]=5.91;P9[13.00,16.50,0.00]=6.83;P7[2.90,24.00,0.00]=6.44;[8.27,20.29,0.50];19:21:22.724
P6[6.70,18.03,0.00]=2.68;P5[13.00,24.00,0.00]=5.87;P9[13.00,16.50,0.00]=6.90;P7[2.90,24.00,0.00]=6.41;[8.28,20.29,0.59];19:21:22.824
P6[6.70,18.03,0.00]=2.73;P5[13.00,24.00,0.00]=5.89;P9[13.00,16.50,0.00]=6.95;P7[2.90,24.00,0.00]=6.50;[8.29,20.29,0.57];19:21:22.924
P6[6.70,18.03,0.00]=2.74;P5[13.00,24.00,0.00]=5.90;P9[13.00,16.50,0.00]=6.81;P7[2.90,24.00,0.00]=6.53;[8.31,20.28,0.58];19:21:23.024
P6[6.70,18.03,0.00]=2.77;P5[13.00,24.00,0.00]=5.89;P9[13.00,16.50,0.00]=9.87;P7[2.90,24.00,0.00]=6.48;[8.31,20.29,0.59];19:21:23.127
P6[6.70,18.03,0.00]=2.77;P5[13.00,24.00,0.00]=5.87;P9[13.00,16.50,0.00]=8.10;P7[2.90,24.00,0.00]=6.44;[8.31,20.30,0.57];19:21:23.225
P6[6.70,18.03,0.00]=2.77;P5[13.00,24.00,0.00]=5.88;P9[13.00,16.50,0.00]=8.34;P7[2.90,24.00,0.00]=6.50;[8.31,20.31,0.58];19:21:23.325
P6[6.70,18.03,0.00]=2.82;P5[13.00,24.00,0.00]=5.87;P9[13.00,16.50,0.00]=6.83;P7[2.90,24.00,0.00]=6.45;[8.31,20.32,0.60];19:21:23.424
P6[6.70,18.03,0.00]=2.81;P5[13.00,24.00,0.00]=5.88;P9[13.00,16.50,0.00]=6.72;P7[2.90,24.00,0.00]=6.46;[8.31,20.33,0.62];19:21:23.523
P6[6.70,18.03,0.00]=2.86;P5[13.00,24.00,0.00]=5.83;P9[13.00,16.50,0.00]=6.73;P7[2.90,24.00,0.00]=6.51;[8.32,20.34,0.64];19:21:23.624
P6[6.70,18.03,0.00]=2.86;P5[13.00,24.00,0.00]=5.85;P9[13.00,16.50,0.00]=6.77;P7[2.90,24.00,0.00]=6.49;[8.33,20.34,0.67];19:21:23.724
P6[6.70,18.03,0.00]=2.86;P5[13.00,24.00,0.00]=5.82;P9[13.00,16.50,0.00]=6.79;P7[2.90,24.00,0.00]=6.42;[8.33,20.37,0.65];19:21:23.824
P6[6.70,18.03,0.00]=2.84;P5[13.00,24.00,0.00]=5.87;P9[13.00,16.50,0.00]=6.91;P7[2.90,24.00,0.00]=6.47;[8.33,20.37,0.68];19:21:23.924
P6[6.70,18.03,0.00]=2.86;P5[13.00,24.00,0.00]=5.88;P9[13.00,16.50,0.00]=6.82;P7[2.90,24.00,0.00]=6.50;[8.33,20.36,0.71];19:21:24.024
P6[6.70,18.03,0.00]=2.86;P5[13.00,24.00,0.00]=5.88;P9[13.00,16.50,0.00]=6.78;P7[2.90,24.00,0.00]=6.44;[8.32,20.37,0.73];19:21:24.124
P6[6.70,18.03,0.00]=2.83;P5[13.00,24.00,0.00]=5.86;P9[13.00,16.50,0.00]=6.83;P7[2.90,24.00,0.00]=6.51;[8.33,20.36,0.73];19:21:24.224
P6[6.70,18.03,0.00]=2.80;P5[13.00,24.00,0.00]=5.88;P9[13.00,16.50,0.00]=6.80;P7[2.90,24.00,0.00]=6.46;[8.32,20.36,0.71];19:21:24.324
P6[6.70,18.03,0.00]=2.84;P5[13.00,24.00,0.00]=5.89;P9[13.00,16.50,0.00]=6.81;P7[2.90,24.00,0.00]=6.47;[8.32,20.36,0.73];19:21:24.424
P6[6.70,18.03,0.00]=2.82;P5[13.00,24.00,0.00]=5.92;P9[13.00,16.50,0.00]=6.82;P7[2.90,24.00,0.00]=6.48;[8.32,20.35,0.75];19:21:24.524
P6[6.70,18.03,0.00]=2.83;P5[13.00,24.00,0.00]=5.87;P9[13.00,16.50,0.00]=6.73;P7[2.90,24.00,0.00]=6.35;[8.30,20.37,0.72];19:21:24.624
P6[6.70,18.03,0.00]=2.84;P5[13.00,24.00,0.00]=5.87;P9[13.00,16.50,0.00]=6.79;P7[2.90,24.00,0.00]=6.45;[8.30,20.38,0.71];19:21:24.724
P6[6.70,18.03,0.00]=2.84;P5[13.00,24.00,0.00]=5.87;P9[13.00,16.50,0.00]=6.88;P7[2.90,24.00,0.00]=6.38;[8.29,20.39,0.70];19:21:24.824
P6[6.70,18.03,0.00]=2.82;P5[13.00,24.00,0.00]=5.87;P9[13.00,16.50,0.00]=6.86;P7[2.90,24.00,0.00]=6.39;[8.29,20.39,0.68];19:21:24.924
P6[6.70,18.03,0.00]=2.87;P5[13.00,24.00,0.00]=5.85;P9[13.00,16.50,0.00]=6.82;P7[2.90,24.00,0.00]=6.45;[8.29,20.39,0.70];19:21:25.024
P6[6.70,18.03,0.00]=2.81;P5[13.00,24.00,0.00]=5.85;P9[13.00,16.50,0.00]=6.79;P7[2.90,24.00,0.00]=6.45;[8.30,20.39,0.66];19:21:25.124
P6[6.70,18.03,0.00]=2.83;P5[13.00,24.00,0.00]=5.81;P9[13.00,16.50,0.00]=6.88;P7[2.90,24.00,0.00]=6.42;[8.31,20.40,0.62];19:21:25.225
P6[6.70,18.03,0.00]=2.86;P5[13.00,24.00,0.00]=5.84;P9[13.00,16.50,0.00]=6.81;P7[2.90,24.00,0.00]=6.45;[8.31,20.40,0.64];19:21:25.324
P6[6.70,18.03,0.00]=2.85;P5[13.00,24.00,0.00]=5.80;P9[13.00,16.50,0.00]=6.90;P7[2.90,24.00,0.00]=6.45;[8.32,20.40,0.62];19:21:25.424
P6[6.70,18.03,0.00]=2.83;P5[13.00,24.00,0.00]=5.87;P9[13.00,16.50,0.00]=6.82;P7[2.90,24.00,0.00]=6.38;[8.31,20.41,0.63];19:21:25.524
P6[6.70,18.03,0.00]=2.90;P5[13.00,24.00,0.00]=5.85;P9[13.00,16.50,0.00]=6.86;P7[2.90,24.00,0.00]=6.39;[8.30,20.42,0.66];19:21:25.625
P6[6.70,18.03,0.00]=2.87;P5[13.00,24.00,0.00]=5.81;P9[13.00,16.50,0.00]=6.85;P7[2.90,24.00,0.00]=6.41;[8.30,20.42,0.65];19:21:25.724
P6[6.70,18.03,0.00]=2.86;P5[13.00,24.00,0.00]=5.90;P9[13.00,16.50,0.00]=6.83;P7[2.90,24.00,0.00]=6.36;[8.29,20.43,0.68];19:21:25.824
P6[6.70,18.03,0.00]=2.89;P5[13.00,24.00,0.00]=5.86;P9[13.00,16.50,0.00]=6.85;P7[2.90,24.00,0.00]=6.43;[8.29,20.42,0.70];19:21:25.925
P6[6.70,18.03,0.00]=2.85;P5[13.00,24.00,0.00]=5.86;P9[13.00,16.50,0.00]=6.83;P7[2.90,24.00,0.00]=6.42;[8.29,20.42,0.70];19:21:26.024
P6[6.70,18.03,0.00]=2.87;P5[13.00,24.00,0.00]=5.87;P9[13.00,16.50,0.00]=6.81;P7[2.90,24.00,0.00]=6.44;[8.30,20.42,0.72];19:21:26.124
P6[6.70,18.03,0.00]=2.88;P5[13.00,24.00,0.00]=5.87;P9[13.00,16.50,0.00]=6.83;P7[2.90,24.00,0.00]=6.41;[8.29,20.42,0.74];19:21:26.225
P6[6.70,18.03,0.00]=2.89;P5[13.00,24.00,0.00]=5.87;P9[13.00,16.50,0.00]=6.89;P7[2.90,24.00,0.00]=6.44;[8.29,20.41,0.76];19:21:26.325
P6[6.70,18.03,0.00]=2.88;P5[13.00,24.00,0.00]=5.85;P9[13.00,16.50,0.00]=6.82;P7[2.90,24.00,0.00]=6.45;[8.30,20.41,0.76];19:21:26.424
P6[6.70,18.03,0.00]=2.86;P5[13.00,24.00,0.00]=5.85;P9[13.00,16.50,0.00]=6.85;P7[2.90,24.00,0.00]=6.44;[8.30,20.41,0.75];19:21:26.524
P6[6.70,18.03,0.00]=2.85;P5[13.00,24.00,0.00]=5.83;P9[13.00,16.50,0.00]=6.83;P7[2.90,24.00,0.00]=6.41;[8.31,20.41,0.72];19:21:26.625
P6[6.70,18.03,0.00]=2.84;P5[13.00,24.00,0.00]=5.77;P9[13.00,16.50,0.00]=6.82;P7[2.90,24.00,0.00]=6.49;[8.33,20.41,0.65];19:21:26.724
P6[6.70,18.03,0.00]=2.84;P5[13.00,24.00,0.00]=5.85;P7[2.90,24.00,0.00]=6.45;null;[8.32,20.40,0.65];19:21:26.821
P6[6.70,18.03,0.00]=2.87;P5[13.00,24.00,0.00]=5.88;P9[13.00,16.50,0.00]=6.81;P7[2.90,24.00,0.00]=6.45;[8.32,20.40,0.69];19:21:26.925
P6[6.70,18.03,0.00]=2.82;P5[13.00,24.00,0.00]=5.83;P9[13.00,16.50,0.00]=6.85;P7[2.90,24.00,0.00]=6.34;[8.31,20.41,0.63];19:21:27.025
P6[6.70,18.03,0.00]=2.80;P5[13.00,24.00,0.00]=5.85;P9[13.00,16.50,0.00]=6.97;P7[2.90,24.00,0.00]=6.45;[8.31,20.40,0.61];19:21:27.125
P6[6.70,18.03,0.00]=2.81;P5[13.00,24.00,0.00]=5.82;P9[13.00,16.50,0.00]=6.80;P7[2.90,24.00,0.00]=6.41;[8.31,20.40,0.56];19:21:27.225
P6[6.70,18.03,0.00]=2.81;P5[13.00,24.00,0.00]=5.83;P9[13.00,16.50,0.00]=6.87;P7[2.90,24.00,0.00]=6.39;[8.31,20.41,0.53];19:21:27.325
P6[6.70,18.03,0.00]=2.83;P5[13.00,24.00,0.00]=5.83;P9[13.00,16.50,0.00]=6.85;P7[2.90,24.00,0.00]=6.44;[8.31,20.40,0.55];19:21:27.424
P6[6.70,18.03,0.00]=2.84;P5[13.00,24.00,0.00]=5.85;P9[13.00,16.50,0.00]=6.85;P7[2.90,24.00,0.00]=6.46;[8.31,20.40,0.58];19:21:27.524
P6[6.70,18.03,0.00]=2.85;P5[13.00,24.00,0.00]=5.84;P9[13.00,16.50,0.00]=6.75;P7[2.90,24.00,0.00]=6.41;[8.31,20.40,0.59];19:21:27.625
P6[6.70,18.03,0.00]=2.81;P5[13.00,24.00,0.00]=5.84;P9[13.00,16.50,0.00]=6.76;P7[2.90,24.00,0.00]=6.43;[8.31,20.40,0.58];19:21:27.725
P6[6.70,18.03,0.00]=2.83;P5[13.00,24.00,0.00]=5.87;P9[13.00,16.50,0.00]=6.86;P7[2.90,24.00,0.00]=6.40;[8.30,20.40,0.60];19:21:27.824
P6[6.70,18.03,0.00]=2.83;P5[13.00,24.00,0.00]=5.86;P9[13.00,16.50,0.00]=6.88;P7[2.90,24.00,0.00]=6.46;[8.31,20.39,0.62];19:21:27.925
P6[6.70,18.03,0.00]=2.83;P5[13.00,24.00,0.00]=5.84;P9[13.00,16.50,0.00]=6.79;P7[2.90,24.00,0.00]=6.41;[8.31,20.40,0.61];19:21:28.025
P6[6.70,18.03,0.00]=2.80;P5[13.00,24.00,0.00]=5.85;P9[13.00,16.50,0.00]=6.79;P7[2.90,24.00,0.00]=6.46;[8.31,20.39,0.60];19:21:28.125
P6[6.70,18.03,0.00]=2.82;P5[13.00,24.00,0.00]=5.84;P9[13.00,16.50,0.00]=6.90;P7[2.90,24.00,0.00]=6.45;[8.32,20.39,0.59];19:21:28.225
P6[6.70,18.03,0.00]=2.81;P5[13.00,24.00,0.00]=5.84;P9[13.00,16.50,0.00]=6.90;P7[2.90,24.00,0.00]=6.42;[8.31,20.39,0.57];19:21:28.325
P6[6.70,18.03,0.00]=2.79;P5[13.00,24.00,0.00]=5.82;P9[13.00,16.50,0.00]=6.83;P7[2.90,24.00,0.00]=6.42;[8.32,20.39,0.52];19:21:28.425
P6[6.70,18.03,0.00]=2.82;P5[13.00,24.00,0.00]=5.84;P9[13.00,16.50,0.00]=6.80;P7[2.90,24.00,0.00]=6.44;[8.32,20.39,0.54];19:21:28.524
P6[6.70,18.03,0.00]=2.81;P5[13.00,24.00,0.00]=5.83;P9[13.00,16.50,0.00]=6.81;P7[2.90,24.00,0.00]=6.46;[8.32,20.38,0.54];19:21:28.625
P6[6.70,18.03,0.00]=2.80;P5[13.00,24.00,0.00]=5.84;P9[13.00,16.50,0.00]=6.81;P7[2.90,24.00,0.00]=6.44;[8.32,20.38,0.53];19:21:28.725
P6[6.70,18.03,0.00]=2.84;P5[13.00,24.00,0.00]=5.85;P9[13.00,16.50,0.00]=6.85;P7[2.90,24.00,0.00]=6.39;[8.31,20.39,0.55];19:21:28.824
P6[6.70,18.03,0.00]=2.80;P5[13.00,24.00,0.00]=5.84;P9[13.00,16.50,0.00]=6.97;P7[2.90,24.00,0.00]=6.53;[8.33,20.37,0.56];19:21:28.926
P6[6.70,18.03,0.00]=2.82;P5[13.00,24.00,0.00]=5.88;P9[13.00,16.50,0.00]=6.85;P7[2.90,24.00,0.00]=6.42;[8.32,20.37,0.59];19:21:29.025
P6[6.70,18.03,0.00]=2.80;P5[13.00,24.00,0.00]=5.86;P9[13.00,16.50,0.00]=6.88;P7[2.90,24.00,0.00]=6.42;[8.31,20.38,0.58];19:21:29.125
P6[6.70,18.03,0.00]=2.83;P5[13.00,24.00,0.00]=5.86;P9[13.00,16.50,0.00]=6.85;P7[2.90,24.00,0.00]=6.38;[8.30,20.39,0.58];19:21:29.224
P6[6.70,18.03,0.00]=2.84;P5[13.00,24.00,0.00]=5.84;P9[13.00,16.50,0.00]=6.92;P7[2.90,24.00,0.00]=6.28;[8.28,20.42,0.55];19:21:29.325
P6[6.70,18.03,0.00]=2.85;P5[13.00,24.00,0.00]=5.87;P9[13.00,16.50,0.00]=6.91;P7[2.90,24.00,0.00]=6.49;[8.30,20.40,0.60];19:21:29.425
P6[6.70,18.03,0.00]=2.84;P5[13.00,24.00,0.00]=5.88;P9[13.00,16.50,0.00]=6.80;P7[2.90,24.00,0.00]=6.38;[8.29,20.41,0.62];19:21:29.524
P6[6.70,18.03,0.00]=2.81;P5[13.00,24.00,0.00]=5.86;P9[13.00,16.50,0.00]=6.81;P7[2.90,24.00,0.00]=6.38;[8.28,20.41,0.60];19:21:29.625
P6[6.70,18.03,0.00]=2.81;P5[13.00,24.00,0.00]=5.86;P9[13.00,16.50,0.00]=6.86;P7[2.90,24.00,0.00]=6.37;[8.28,20.41,0.58];19:21:29.725
P6[6.70,18.03,0.00]=2.77;P5[13.00,24.00,0.00]=5.83;P9[13.00,16.50,0.00]=6.73;P7[2.90,24.00,0.00]=6.39;[8.28,20.41,0.49];19:21:29.825
P6[6.70,18.03,0.00]=2.82;P5[13.00,24.00,0.00]=5.91;P9[13.00,16.50,0.00]=6.81;P7[2.90,24.00,0.00]=6.39;[8.27,20.40,0.55];19:21:29.925
P6[6.70,18.03,0.00]=2.81;P5[13.00,24.00,0.00]=5.86;P9[13.00,16.50,0.00]=6.84;P7[2.90,24.00,0.00]=6.40;[8.28,20.40,0.55];19:21:30.025
P6[6.70,18.03,0.00]=2.81;P5[13.00,24.00,0.00]=5.86;P9[13.00,16.50,0.00]=6.76;P7[2.90,24.00,0.00]=6.45;[8.28,20.39,0.56];19:21:30.125
P6[6.70,18.03,0.00]=2.84;P5[13.00,24.00,0.00]=5.91;P9[13.00,16.50,0.00]=6.76;P7[2.90,24.00,0.00]=6.43;[8.28,20.39,0.63];19:21:30.224
P6[6.70,18.03,0.00]=2.82;P5[13.00,24.00,0.00]=5.90;P9[13.00,16.50,0.00]=7.33;P7[2.90,24.00,0.00]=6.43;[8.28,20.39,0.65];19:21:30.326
