Anchor/Range;Anchor/Range;Anchor/Range;Anchor/Range;Estimated;Timestamp
P5[13.00,24.00,0.00]=3.79;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.56;P4[11.00,11.00,0.00]=10.40;[11.17,21.03,-1.48];19:19:00.294
P5[13.00,24.00,0.00]=3.83;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.62;P4[11.00,11.00,0.00]=10.36;[11.18,21.02,-1.50];19:19:00.394
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=5.14;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.33;[11.16,21.02,-1.49];19:19:00.493
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.13;P6[6.70,18.03,0.00]=5.42;P4[11.00,11.00,0.00]=10.23;[11.12,21.02,-1.47];19:19:00.592
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.28;[11.11,21.02,-1.48];19:19:00.693
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.13;P6[6.70,18.03,0.00]=5.56;P4[11.00,11.00,0.00]=10.33;[11.12,21.02,-1.50];19:19:00.793
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.51;P4[11.00,11.00,0.00]=10.39;[11.11,21.01,-1.48];19:19:00.894
P5[13.00,24.00,0.00]=3.84;P9[13.00,16.50,0.00]=5.14;P6[6.70,18.03,0.00]=5.53;P4[11.00,11.00,0.00]=10.37;[11.11,21.02,-1.49];19:19:00.994
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.55;P4[11.00,11.00,0.00]=10.41;[11.12,21.02,-1.49];19:19:01.095
P5[13.00,24.00,0.00]=3.81;P9[13.00,16.50,0.00]=5.12;P6[6.70,18.03,0.00]=5.57;P4[11.00,11.00,0.00]=10.38;[11.12,21.02,-1.49];19:19:01.194
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.60;P4[11.00,11.00,0.00]=10.39;[11.14,21.02,-1.50];19:19:01.294
P5[13.00,24.00,0.00]=3.80;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.60;P4[11.00,11.00,0.00]=10.39;[11.15,21.02,-1.51];19:19:01.393
P5[13.00,24.00,0.00]=3.77;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.50;P4[11.00,11.00,0.00]=10.30;[11.14,21.02,-1.47];19:19:01.493
P5[13.00,24.00,0.00]=3.83;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.36;[11.13,21.02,-1.45];19:19:01.594
P5[13.00,24.00,0.00]=3.80;P9[13.00,16.50,0.00]=5.14;P6[6.70,18.03,0.00]=5.58;P4[11.00,11.00,0.00]=10.34;[11.13,21.02,-1.47];19:19:01.693
P5[13.00,24.00,0.00]=3.84;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.55;P4[11.00,11.00,0.00]=10.41;[11.13,21.02,-1.48];19:19:01.794
P5[13.00,24.00,0.00]=3.83;P9[13.00,16.50,0.00]=5.12;P6[6.70,18.03,0.00]=5.61;P4[11.00,11.00,0.00]=10.32;[11.14,21.02,-1.50];19:19:01.892
P5[13.00,24.00,0.00]=3.80;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.62;P4[11.00,11.00,0.00]=10.41;[11.16,21.02,-1.51];19:19:01.994
P5[13.00,24.00,0.00]=3.81;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.57;P4[11.00,11.00,0.00]=10.32;[11.16,21.02,-1.50];19:19:02.092
P5[13.00,24.00,0.00]=3.84;P9[13.00,16.50,0.00]=5.18;P6[6.70,18.03,0.00]=5.57;P4[11.00,11.00,0.00]=10.29;[11.14,21.03,-1.52];19:19:02.192
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.21;P6[6.70,18.03,0.00]=5.56;P4[11.00,11.00,0.00]=10.30;[11.12,21.04,-1.54];19:19:02.292
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.17;P6[6.70,18.03,0.00]=5.51;P4[11.00,11.00,0.00]=10.18;[11.11,21.05,-0.77];19:19:02.392
P5[13.00,24.00,0.00]=3.81;P9[13.00,16.50,0.00]=5.13;P6[6.70,18.03,0.00]=5.60;P4[11.00,11.00,0.00]=10.22;[11.12,21.04,-0.96];19:19:02.492
P5[13.00,24.00,0.00]=3.76;P9[13.00,16.50,0.00]=5.12;P6[6.70,18.03,0.00]=5.54;P4[11.00,11.00,0.00]=10.13;[11.12,21.04,-0.38];19:19:02.593
P5[13.00,24.00,0.00]=3.80;P9[13.00,16.50,0.00]=5.17;P6[6.70,18.03,0.00]=5.51;P4[11.00,11.00,0.00]=10.22;[11.11,21.05,-0.65];19:19:02.692
P5[13.00,24.00,0.00]=3.76;P9[13.00,16.50,0.00]=5.12;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.13;[11.10,21.05,-0.16];19:19:02.792
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.51;P4[11.00,11.00,0.00]=10.17;[11.10,21.03,-0.49];19:19:02.892
P5[13.00,24.00,0.00]=3.80;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.51;P4[11.00,11.00,0.00]=10.16;[11.10,21.03,-0.72];19:19:02.992
P5[13.00,24.00,0.00]=3.81;P9[13.00,16.50,0.00]=5.12;P6[6.70,18.03,0.00]=5.54;P4[11.00,11.00,0.00]=10.13;[11.10,21.03,-0.91];19:19:03.092
P5[13.00,24.00,0.00]=3.79;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.57;P4[11.00,11.00,0.00]=10.14;[11.12,21.03,-0.31];19:19:03.192
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.14;[11.11,21.02,-0.58];19:19:03.293
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.51;P4[11.00,11.00,0.00]=10.11;[11.11,21.02,-0.79];19:19:03.392
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.28;[11.11,21.02,-0.96];19:19:03.492
P5[13.00,24.00,0.00]=3.84;P9[13.00,16.50,0.00]=4.99;P6[6.70,18.03,0.00]=5.56;P4[11.00,11.00,0.00]=10.16;[11.14,20.99,-1.08];19:19:03.591
P5[13.00,24.00,0.00]=3.79;P9[13.00,16.50,0.00]=5.15;P6[6.70,18.03,0.00]=5.45;P4[11.00,11.00,0.00]=10.20;[11.11,21.01,-1.15];19:19:03.692
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.51;P4[11.00,11.00,0.00]=10.14;[11.11,21.01,-1.23];19:19:03.792
P5[13.00,24.00,0.00]=3.84;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.55;P4[11.00,11.00,0.00]=10.14;[11.11,21.00,-1.30];19:19:03.893
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.17;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.08;[11.10,21.01,-1.36];19:19:03.992
P5[13.00,24.00,0.00]=3.83;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.15;[11.10,21.01,-1.37];19:19:04.092
P5[13.00,24.00,0.00]=3.88;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.05;[11.12,20.99,-1.40];19:19:04.192
P5[13.00,24.00,0.00]=3.88;P9[13.00,16.50,0.00]=5.05;P6[6.70,18.03,0.00]=5.45;P4[11.00,11.00,0.00]=10.19;[11.11,20.98,-1.40];19:19:04.291
P5[13.00,24.00,0.00]=3.91;P9[13.00,16.50,0.00]=5.07;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.08;[11.12,20.97,-1.44];19:19:04.392
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.18;[11.12,20.97,-1.45];19:19:04.492
P5[13.00,24.00,0.00]=3.88;P9[13.00,16.50,0.00]=5.17;P6[6.70,18.03,0.00]=5.47;P4[11.00,11.00,0.00]=11.52;[11.10,20.99,-1.47];19:19:04.595
P5[13.00,24.00,0.00]=3.88;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.55;P4[11.00,11.00,0.00]=10.88;[11.11,20.98,-1.49];19:19:04.694
P5[13.00,24.00,0.00]=3.89;P9[13.00,16.50,0.00]=5.07;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.84;[11.10,20.98,-1.49];19:19:04.794
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.46;P4[11.00,11.00,0.00]=10.21;[11.09,20.97,-1.49];19:19:04.891
P5[13.00,24.00,0.00]=3.89;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.44;P4[11.00,11.00,0.00]=10.08;[11.07,20.98,-1.48];19:19:04.992
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=5.17;P6[6.70,18.03,0.00]=5.53;P4[11.00,11.00,0.00]=10.41;[11.07,20.99,-1.51];19:19:05.093
P5[13.00,24.00,0.00]=3.88;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.53;P4[11.00,11.00,0.00]=10.57;[11.08,20.98,-1.52];19:19:05.194
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.51;[11.09,20.99,-1.52];19:19:05.294
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.04;P6[6.70,18.03,0.00]=5.46;P4[11.00,11.00,0.00]=10.18;[11.09,20.98,-1.49];19:19:05.392
P5[13.00,24.00,0.00]=3.92;P9[13.00,16.50,0.00]=5.04;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.87;[11.10,20.96,-1.50];19:19:05.496
P5[13.00,24.00,0.00]=3.92;P9[13.00,16.50,0.00]=5.05;P6[6.70,18.03,0.00]=5.56;P4[11.00,11.00,0.00]=10.49;[11.12,20.95,-1.53];19:19:05.593
P5[13.00,24.00,0.00]=3.95;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.88;[11.11,20.95,-1.54];19:19:05.694
P5[13.00,24.00,0.00]=3.97;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.42;P4[11.00,11.00,0.00]=10.57;[11.08,20.94,-1.54];19:19:05.794
P5[13.00,24.00,0.00]=3.97;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.50;P4[11.00,11.00,0.00]=10.53;[11.08,20.94,-1.57];19:19:05.893
P5[13.00,24.00,0.00]=3.73;P9[13.00,16.50,0.00]=5.07;P6[6.70,18.03,0.00]=5.51;P4[11.00,11.00,0.00]=10.49;[11.09,20.96,-1.50];19:19:05.994
P5[13.00,24.00,0.00]=3.98;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.53;[11.09,20.96,-1.54];19:19:06.094
P5[13.00,24.00,0.00]=3.80;P9[13.00,16.50,0.00]=5.04;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.88;[11.10,20.96,-1.49];19:19:06.195
P5[13.00,24.00,0.00]=3.94;P9[13.00,16.50,0.00]=5.07;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.89;[11.10,20.95,-1.52];19:19:06.295
P5[13.00,24.00,0.00]=3.64;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.56;P4[11.00,11.00,0.00]=10.77;[11.12,20.99,-1.44];19:19:06.394
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=5.07;P6[6.70,18.03,0.00]=5.45;P4[11.00,11.00,0.00]=10.47;[11.11,20.98,-1.45];19:19:06.493
P5[13.00,24.00,0.00]=3.89;P9[13.00,16.50,0.00]=5.05;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.39;[11.11,20.97,-1.46];19:19:06.594
P5[13.00,24.00,0.00]=3.87;P9[13.00,16.50,0.00]=5.07;P6[6.70,18.03,0.00]=5.46;P4[11.00,11.00,0.00]=10.44;[11.10,20.97,-1.45];19:19:06.694
P5[13.00,24.00,0.00]=3.48;P9[13.00,16.50,0.00]=5.04;P6[6.70,18.03,0.00]=5.45;P4[11.00,11.00,0.00]=10.73;[11.11,21.01,-1.25];19:19:06.794
P5[13.00,24.00,0.00]=3.93;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.54;P4[11.00,11.00,0.00]=10.23;[11.11,20.99,-1.34];19:19:06.891
P5[13.00,24.00,0.00]=3.97;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.65;[11.10,20.97,-1.41];19:19:06.994
P5[13.00,24.00,0.00]=3.99;P9[13.00,16.50,0.00]=5.12;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.30;[11.09,20.96,-1.46];19:19:07.092
P5[13.00,24.00,0.00]=3.91;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.52;[11.08,20.96,-1.48];19:19:07.193
P5[13.00,24.00,0.00]=3.93;P9[13.00,16.50,0.00]=5.07;P6[6.70,18.03,0.00]=5.51;P4[11.00,11.00,0.00]=10.69;[11.09,20.96,-1.50];19:19:07.293
P5[13.00,24.00,0.00]=3.89;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.51;P4[11.00,11.00,0.00]=10.46;[11.09,20.96,-1.51];19:19:07.394
P5[13.00,24.00,0.00]=3.92;P9[13.00,16.50,0.00]=5.05;P6[6.70,18.03,0.00]=5.53;P4[11.00,11.00,0.00]=10.71;[11.10,20.95,-1.52];19:19:07.493
P5[13.00,24.00,0.00]=3.81;P9[13.00,16.50,0.00]=5.06;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.36;[11.11,20.96,-1.50];19:19:07.593
P5[13.00,24.00,0.00]=3.92;P9[13.00,16.50,0.00]=5.01;P6[6.70,18.03,0.00]=5.51;P4[11.00,11.00,0.00]=10.02;[11.13,20.95,-1.50];19:19:07.692
P5[13.00,24.00,0.00]=3.80;P9[13.00,16.50,0.00]=5.06;P6[6.70,18.03,0.00]=5.56;P4[11.00,11.00,0.00]=10.73;[11.14,20.96,-1.49];19:19:07.793
P5[13.00,24.00,0.00]=3.79;P9[13.00,16.50,0.00]=5.01;P6[6.70,18.03,0.00]=5.58;P4[11.00,11.00,0.00]=10.31;[11.16,20.96,-1.47];19:19:07.892
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.03;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.48;[11.16,20.96,-1.47];19:19:07.994
P5[13.00,24.00,0.00]=3.84;P9[13.00,16.50,0.00]=5.04;P6[6.70,18.03,0.00]=5.56;P4[11.00,11.00,0.00]=10.42;[11.16,20.96,-1.47];19:19:08.093
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=4.96;P6[6.70,18.03,0.00]=5.58;P4[11.00,11.00,0.00]=10.09;[11.19,20.94,-1.47];19:19:08.191
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=4.99;P6[6.70,18.03,0.00]=5.53;P4[11.00,11.00,0.00]=10.38;[11.19,20.94,-1.46];19:19:08.294
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=4.99;P6[6.70,18.03,0.00]=5.64;P4[11.00,11.00,0.00]=10.71;[11.21,20.93,-1.48];19:19:08.394
P5[13.00,24.00,0.00]=3.76;P9[13.00,16.50,0.00]=4.98;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.34;[11.21,20.94,-1.43];19:19:08.493
P5[13.00,24.00,0.00]=3.91;P9[13.00,16.50,0.00]=5.03;P6[6.70,18.03,0.00]=5.56;P4[11.00,11.00,0.00]=10.09;[11.20,20.94,-1.47];19:19:08.591
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.53;P4[11.00,11.00,0.00]=10.39;[11.19,20.94,-1.46];19:19:08.694
P5[13.00,24.00,0.00]=3.77;P9[13.00,16.50,0.00]=5.05;P6[6.70,18.03,0.00]=5.62;P4[11.00,11.00,0.00]=10.44;[11.20,20.95,-1.46];19:19:08.793
P5[13.00,24.00,0.00]=3.79;P9[13.00,16.50,0.00]=5.04;P6[6.70,18.03,0.00]=5.59;P4[11.00,11.00,0.00]=10.02;[11.21,20.96,-1.45];19:19:08.892
P9[13.00,16.50,0.00]=5.08;P4[11.00,11.00,0.00]=10.16;P6[6.70,18.03,0.00]=5.59;null;[11.21,20.99,-1.41];19:19:09.088
P5[13.00,24.00,0.00]=3.79;P9[13.00,16.50,0.00]=4.98;P6[6.70,18.03,0.00]=5.56;P4[11.00,11.00,0.00]=10.19;[11.21,20.98,-1.40];19:19:09.191
P5[13.00,24.00,0.00]=3.80;P9[13.00,16.50,0.00]=4.98;P6[6.70,18.03,0.00]=5.61;P4[11.00,11.00,0.00]=10.27;[11.22,20.97,-1.41];19:19:09.292
P5[13.00,24.00,0.00]=3.76;P9[13.00,16.50,0.00]=4.99;P6[6.70,18.03,0.00]=5.56;P4[11.00,11.00,0.00]=10.34;[11.22,20.97,-1.39];19:19:09.393
P5[13.00,24.00,0.00]=3.79;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.54;P4[11.00,11.00,0.00]=10.14;[11.21,20.97,-1.39];19:19:09.491
P5[13.00,24.00,0.00]=3.99;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=9.96;[11.20,20.95,-1.45];19:19:09.591
P5[13.00,24.00,0.00]=3.84;P9[13.00,16.50,0.00]=5.04;P6[6.70,18.03,0.00]=5.57;P4[11.00,11.00,0.00]=10.42;[11.20,20.95,-1.46];19:19:09.693
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.03;P6[6.70,18.03,0.00]=5.62;P4[11.00,11.00,0.00]=10.31;[11.21,20.95,-1.49];19:19:09.792
P5[13.00,24.00,0.00]=3.89;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.54;P4[11.00,11.00,0.00]=10.37;[11.20,20.94,-1.49];19:19:09.893
P5[13.00,24.00,0.00]=3.91;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.69;[11.18,20.93,-1.49];19:19:09.992
P5[13.00,24.00,0.00]=3.93;P9[13.00,16.50,0.00]=5.00;P6[6.70,18.03,0.00]=5.50;P4[11.00,11.00,0.00]=10.70;[11.17,20.92,-1.50];19:19:10.093
P5[13.00,24.00,0.00]=3.89;P9[13.00,16.50,0.00]=5.01;P6[6.70,18.03,0.00]=5.46;P4[11.00,11.00,0.00]=10.37;[11.16,20.92,-1.48];19:19:10.193
P5[13.00,24.00,0.00]=3.89;P9[13.00,16.50,0.00]=5.00;P6[6.70,18.03,0.00]=5.53;P4[11.00,11.00,0.00]=10.41;[11.16,20.92,-1.49];19:19:10.293
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=4.99;P6[6.70,18.03,0.00]=5.56;P4[11.00,11.00,0.00]=10.35;[11.17,20.91,-1.50];19:19:10.393
P5[13.00,24.00,0.00]=3.93;P9[13.00,16.50,0.00]=5.00;P6[6.70,18.03,0.00]=5.57;P4[11.00,11.00,0.00]=10.04;[11.18,20.91,-0.72];19:19:10.491
P5[13.00,24.00,0.00]=3.83;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.57;P4[11.00,11.00,0.00]=10.07;[11.19,20.92,-0.91];19:19:10.591
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=4.97;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.29;[11.18,20.91,-1.04];19:19:10.692
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=4.97;P6[6.70,18.03,0.00]=5.47;P4[11.00,11.00,0.00]=10.28;[11.17,20.91,-1.13];19:19:10.793
P5[13.00,24.00,0.00]=3.89;P9[13.00,16.50,0.00]=4.97;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.19;[11.17,20.91,-1.20];19:19:10.892
P5[13.00,24.00,0.00]=3.92;P9[13.00,16.50,0.00]=5.03;P6[6.70,18.03,0.00]=5.55;P4[11.00,11.00,0.00]=10.13;[11.17,20.91,-1.30];19:19:10.990
P5[13.00,24.00,0.00]=3.93;P9[13.00,16.50,0.00]=4.97;P6[6.70,18.03,0.00]=5.51;P4[11.00,11.00,0.00]=10.22;[11.17,20.90,-1.35];19:19:11.092
P5[13.00,24.00,0.00]=3.94;P9[13.00,16.50,0.00]=5.00;P6[6.70,18.03,0.00]=5.51;P4[11.00,11.00,0.00]=10.12;[11.16,20.89,-1.40];19:19:11.191
P5[13.00,24.00,0.00]=3.94;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.51;P4[11.00,11.00,0.00]=10.20;[11.16,20.89,-1.44];19:19:11.291
P5[13.00,24.00,0.00]=3.92;P9[13.00,16.50,0.00]=5.00;P6[6.70,18.03,0.00]=5.57;P4[11.00,11.00,0.00]=10.17;[11.17,20.89,-1.47];19:19:11.391
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=5.03;P6[6.70,18.03,0.00]=5.55;P4[11.00,11.00,0.00]=10.06;[11.18,20.90,-1.49];19:19:11.491
P5[13.00,24.00,0.00]=3.93;P9[13.00,16.50,0.00]=4.96;P6[6.70,18.03,0.00]=5.54;P4[11.00,11.00,0.00]=10.14;[11.19,20.89,-1.50];19:19:11.591
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.50;P4[11.00,11.00,0.00]=10.17;[11.18,20.90,-1.48];19:19:11.690
P5[13.00,24.00,0.00]=3.93;P9[13.00,16.50,0.00]=5.04;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.22;[11.16,20.90,-1.50];19:19:11.791
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=4.99;P6[6.70,18.03,0.00]=5.51;P4[11.00,11.00,0.00]=10.11;[11.16,20.91,-1.48];19:19:11.891
P5[13.00,24.00,0.00]=3.89;P9[13.00,16.50,0.00]=4.98;P6[6.70,18.03,0.00]=5.54;P4[11.00,11.00,0.00]=10.10;[11.17,20.90,-1.48];19:19:11.991
P5[13.00,24.00,0.00]=3.95;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.56;P4[11.00,11.00,0.00]=10.11;[11.17,20.90,-1.52];19:19:12.091
P5[13.00,24.00,0.00]=3.89;P9[13.00,16.50,0.00]=4.98;P6[6.70,18.03,0.00]=5.50;P4[11.00,11.00,0.00]=10.27;[11.17,20.90,-1.50];19:19:12.193
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=5.00;P6[6.70,18.03,0.00]=5.50;P4[11.00,11.00,0.00]=10.20;[11.16,20.90,-1.50];19:19:12.292
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=5.03;P6[6.70,18.03,0.00]=5.62;P4[11.00,11.00,0.00]=10.23;[11.18,20.90,-1.53];19:19:12.392
P5[13.00,24.00,0.00]=3.91;P9[13.00,16.50,0.00]=5.01;P6[6.70,18.03,0.00]=5.50;P4[11.00,11.00,0.00]=10.13;[11.17,20.90,-1.52];19:19:12.491
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=5.05;P6[6.70,18.03,0.00]=5.46;P4[11.00,11.00,0.00]=10.17;[11.15,20.91,-1.51];19:19:12.591
P5[13.00,24.00,0.00]=3.83;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.56;P4[11.00,11.00,0.00]=10.19;[11.16,20.92,-1.49];19:19:12.691
P5[13.00,24.00,0.00]=3.94;P9[13.00,16.50,0.00]=5.03;P6[6.70,18.03,0.00]=5.47;P4[11.00,11.00,0.00]=10.25;[11.15,20.92,-1.50];19:19:12.793
P5[13.00,24.00,0.00]=3.94;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.45;P4[11.00,11.00,0.00]=10.10;[11.13,20.91,-1.50];19:19:12.892
P5[13.00,24.00,0.00]=3.98;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.56;P4[11.00,11.00,0.00]=10.12;[11.14,20.90,-1.54];19:19:12.991
P5[13.00,24.00,0.00]=3.70;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.58;P4[11.00,11.00,0.00]=10.17;[11.16,20.93,-1.47];19:19:13.092
P5[13.00,24.00,0.00]=3.73;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.54;P4[11.00,11.00,0.00]=10.25;[11.17,20.95,-1.43];19:19:13.193
P5[13.00,24.00,0.00]=3.68;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.15;[11.17,20.97,-1.36];19:19:13.292
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=5.05;P6[6.70,18.03,0.00]=5.55;P4[11.00,11.00,0.00]=10.30;[11.17,20.97,-1.38];19:19:13.393
P5[13.00,24.00,0.00]=3.84;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.21;[11.17,20.96,-1.39];19:19:13.493
P5[13.00,24.00,0.00]=3.76;P9[13.00,16.50,0.00]=4.98;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.17;[11.17,20.96,-1.36];19:19:13.593
P5[13.00,24.00,0.00]=3.79;P9[13.00,16.50,0.00]=5.00;P6[6.70,18.03,0.00]=5.58;P4[11.00,11.00,0.00]=10.11;[11.19,20.96,-1.38];19:19:13.692
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=4.96;P6[6.70,18.03,0.00]=5.58;P4[11.00,11.00,0.00]=10.10;[11.20,20.95,-1.39];19:19:13.793
P5[13.00,24.00,0.00]=3.74;P9[13.00,16.50,0.00]=4.98;P6[6.70,18.03,0.00]=5.55;P4[11.00,11.00,0.00]=10.23;[11.21,20.96,-1.37];19:19:13.894
P5[13.00,24.00,0.00]=3.79;P9[13.00,16.50,0.00]=4.99;P6[6.70,18.03,0.00]=5.58;P4[11.00,11.00,0.00]=10.24;[11.22,20.96,-1.38];19:19:13.994
